Number;Name;Business;Country;EAD;LGD;PD;Default;A;B;C
1880;Name  1880;A;B;34949,61673;0,394980625;0,178320259;Poisson;1;0;0
1881;Name  1881;C;D;350607,3103;0,117018579;0,281848461;Poisson;0;0;1
1882;Name  1882;C;C;652653,5789;0,075107028;0,303274171;Poisson;0;0;1
1883;Name  1883;B;C;301294,5445;0,043229772;0,306044633;Poisson;0;1;0
1884;Name  1884;B;C;957251,051;0,374455027;0,34043534;Poisson;0;1;0
1885;Name  1885;C;B;55413,35832;0,233292427;0,281625523;Poisson;0;0;1
1886;Name  1886;B;A;368628,1356;0,24542049;0,115847779;Poisson;0;1;0
1887;Name  1887;A;C;110047,2943;0,165477558;0,062531798;Poisson;1;0;0
1888;Name  1888;C;A;874584,8783;0,541373681;0,120177493;Poisson;0;0;1
1889;Name  1889;B;A;694412,2627;0,543717371;0,040326426;Poisson;0;1;0
1890;Name  1890;C;A;701735,9988;0,925140682;0,331348518;Poisson;0;0;1
1891;Name  1891;B;E;102785,3252;0,753976423;0,191592367;Poisson;0;1;0
1892;Name  1892;A;C;439239,7592;0,188754273;0,309765869;Poisson;1;0;0
1893;Name  1893;A;C;411057,672;0,44314294;0,259095743;Poisson;1;0;0
1894;Name  1894;A;B;322810,71;0,005855403;0,058689282;Poisson;1;0;0
1895;Name  1895;B;A;520190,9672;0,159458438;0,325529668;Poisson;0;1;0
1896;Name  1896;A;C;362476,8711;0,35085606;0,184089084;Poisson;1;0;0
1897;Name  1897;A;C;769159,4677;0,96219958;0,24502175;Poisson;1;0;0
1898;Name  1898;B;A;419314,9432;0,804189284;0,266145777;Poisson;0;1;0
1899;Name  1899;C;C;590050,4625;0,134070704;0,300064745;Poisson;0;0;1
1900;Name  1900;A;E;257239,7818;0,246091074;0,064280827;Poisson;1;0;0
1901;Name  1901;C;A;9594,301484;0,366480089;0,017257617;Poisson;0;0;1
1902;Name  1902;B;B;398951,1717;0,232836624;0,086767553;Poisson;0;1;0
1903;Name  1903;B;B;86831,11134;0,453098051;0,088854568;Poisson;0;1;0
1904;Name  1904;C;E;721922,0526;0,767621356;0,111106839;Poisson;0;0;1
1905;Name  1905;C;D;61247,5781;0,299146775;0,230385834;Poisson;0;0;1
1906;Name  1906;C;B;273400,7916;0,688490201;0,236703315;Poisson;0;0;1
1907;Name  1907;B;B;202390,0772;0,431195699;0,320171024;Poisson;0;1;0
1908;Name  1908;B;B;85605,67046;0,382438005;0,037871764;Poisson;0;1;0
1909;Name  1909;C;A;325419,6745;0,863903414;0,066959477;Poisson;0;0;1
1910;Name  1910;A;C;306166,2973;0,909892646;0,005611843;Poisson;1;0;0
1911;Name  1911;A;A;340879,7864;0,050328329;0,225790521;Poisson;1;0;0
1912;Name  1912;C;B;786512,1658;0,760760516;0,273617179;Poisson;0;0;1
1913;Name  1913;B;D;350961,8454;0,918155696;0,196273864;Poisson;0;1;0
1914;Name  1914;C;E;400236,3697;0,817972574;0,09501798;Poisson;0;0;1
1915;Name  1915;B;C;338718,9006;0,142858857;0,176641843;Poisson;0;1;0
1916;Name  1916;A;D;886848,1396;0,554769187;0,249762355;Poisson;1;0;0
1917;Name  1917;C;A;191119,479;0,532314048;0,055769647;Poisson;0;0;1
1918;Name  1918;B;E;978618,3225;0,261477697;0,171070224;Poisson;0;1;0
1919;Name  1919;A;B;30676,40623;0,091175318;0,165534594;Poisson;1;0;0
1920;Name  1920;B;B;577036,7023;0,362353561;0,072861243;Poisson;0;1;0
1921;Name  1921;A;E;735980,2875;0,316775321;0,16546345;Poisson;1;0;0
1922;Name  1922;C;B;369138,3196;0,836214571;0,22278726;Poisson;0;0;1
1923;Name  1923;C;C;572052,8169;0,681441074;0,295495114;Poisson;0;0;1
1924;Name  1924;C;E;948882,0519;0,285963753;0,003251247;Poisson;0;0;1
1925;Name  1925;C;A;302594,3113;0,065985067;0,323719366;Poisson;0;0;1
1926;Name  1926;B;D;825090,7991;0,702526209;0,246780129;Poisson;0;1;0
1927;Name  1927;C;C;216276,2253;0,651529556;0,003120858;Poisson;0;0;1
1928;Name  1928;C;C;549314,3098;0,319425552;0,054748037;Poisson;0;0;1
1929;Name  1929;C;C;937538,8783;0,507113484;0,074894026;Poisson;0;0;1
1930;Name  1930;B;C;921644,083;0,702092316;0,297882836;Poisson;0;1;0
1931;Name  1931;C;E;239261,4407;0,393248845;0,193309623;Poisson;0;0;1
1932;Name  1932;A;D;474622,6155;0,451158578;0,051009592;Poisson;1;0;0
1933;Name  1933;C;E;487468,815;0,835938402;0,301881919;Poisson;0;0;1
1934;Name  1934;C;A;516797,9234;0,89874551;0,152763396;Poisson;0;0;1
1935;Name  1935;C;C;353750,9474;0,142717669;0,018263695;Poisson;0;0;1
1936;Name  1936;C;C;107014,2218;0,437334839;0,030455947;Poisson;0;0;1
1937;Name  1937;C;C;84594,67522;0,475382727;0,319291709;Poisson;0;0;1
1938;Name  1938;A;D;813643,6805;0,85430027;0,239548579;Poisson;1;0;0
1939;Name  1939;B;B;241714,5147;0,669436256;0,160296633;Poisson;0;1;0
1940;Name  1940;B;B;861431,2413;0,522557679;0,042132059;Poisson;0;1;0
1941;Name  1941;B;B;406088,6086;0,143026575;0,196506316;Poisson;0;1;0
1942;Name  1942;A;B;745284,9736;0,69914978;0,181104862;Poisson;1;0;0
1943;Name  1943;B;E;952079,3191;0,509013654;0,029148497;Poisson;0;1;0
1944;Name  1944;C;A;232957,0086;0,075421894;0,225938696;Poisson;0;0;1
1945;Name  1945;A;D;778451,4779;0,18976483;0,316015591;Poisson;1;0;0
1946;Name  1946;C;A;176512,3082;0,746688454;0,133112584;Poisson;0;0;1
1947;Name  1947;C;A;672915,9912;0,724607511;0,201381261;Poisson;0;0;1
1948;Name  1948;A;B;813571,5687;0,830353351;0,255279133;Poisson;1;0;0
1949;Name  1949;B;E;817736,9717;0,20698316;0,160573358;Poisson;0;1;0
1950;Name  1950;B;A;20794,01713;0,446098108;0,261542067;Poisson;0;1;0
1951;Name  1951;B;D;275622,2273;0,002934127;0,051952924;Poisson;0;1;0
1952;Name  1952;B;C;512133,014;0,110301399;0,026543934;Poisson;0;1;0
1953;Name  1953;B;C;657922,5955;0,393989128;0,195950803;Poisson;0;1;0
1954;Name  1954;B;D;178607,506;0,014420648;0,076313691;Poisson;0;1;0
1955;Name  1955;A;B;198385,5572;0,185214632;0,181067913;Poisson;1;0;0
1956;Name  1956;B;A;161102,4047;0,000599324;0,18234181;Poisson;0;1;0
1957;Name  1957;B;A;965519,8039;0,937349704;0,227280776;Poisson;0;1;0
1958;Name  1958;C;C;360235,2813;0,866113411;0,141228334;Poisson;0;0;1
1959;Name  1959;B;E;788450,5278;0,125694557;0,004295114;Poisson;0;1;0
1960;Name  1960;B;B;418477,2906;0,816559527;0,33902911;Poisson;0;1;0
1961;Name  1961;C;C;411079,2959;0,544906627;0,081419207;Poisson;0;0;1
1962;Name  1962;C;D;310959,2669;0,635701572;0,032013638;Poisson;0;0;1
1963;Name  1963;C;E;983293,8509;0,096847362;0,001641193;Poisson;0;0;1
1964;Name  1964;B;E;876763,6739;0,842404381;0,093587366;Poisson;0;1;0
1965;Name  1965;C;D;394610,536;0,398003238;0,281607358;Poisson;0;0;1
1966;Name  1966;C;A;638259,1918;0,605421671;0,175449844;Poisson;0;0;1
1967;Name  1967;B;D;472126,8591;0,430837149;0,229747861;Poisson;0;1;0
1968;Name  1968;C;C;115470,8935;0,991100424;0,190297712;Poisson;0;0;1
1969;Name  1969;C;D;449938,7203;0,24407229;0,148663883;Poisson;0;0;1
1970;Name  1970;B;B;922751,5316;0,78018873;0,188323226;Poisson;0;1;0
1971;Name  1971;C;B;59662,36632;0,682168849;0,002909987;Poisson;0;0;1
1972;Name  1972;B;B;367492,6166;0,371723452;0,318133376;Poisson;0;1;0
1973;Name  1973;C;C;883405,2865;0,070401248;0,167654538;Poisson;0;0;1
1974;Name  1974;A;A;241694,9732;0,196750221;0,125177356;Poisson;1;0;0
1975;Name  1975;B;E;830538,0145;0,379960418;0,226131456;Poisson;0;1;0
1976;Name  1976;B;B;209554,6202;0,877294504;0,171159432;Poisson;0;1;0
1977;Name  1977;A;B;401726,2708;0,905420589;0,335951978;Poisson;1;0;0
1978;Name  1978;A;D;265282,4183;0,922969027;0,297247956;Poisson;1;0;0
1979;Name  1979;C;E;218597,0227;0,639038065;0,18230194;Poisson;0;0;1
1980;Name  1980;C;D;47153,34386;0,882121575;0,341497581;Poisson;0;0;1
1981;Name  1981;B;A;501622,4638;0,72094441;0,270826878;Poisson;0;1;0
1982;Name  1982;A;A;676501,5935;0,435335307;0,114728855;Poisson;1;0;0
1983;Name  1983;C;B;709705,764;0,944935344;0,083694408;Poisson;0;0;1
1984;Name  1984;B;A;475820,1525;0,55193671;0,138519533;Poisson;0;1;0
1985;Name  1985;A;E;695853,4404;0,126931677;0,190213863;Poisson;1;0;0
1986;Name  1986;B;D;325079,186;0,624937378;0,101289034;Poisson;0;1;0
1987;Name  1987;B;E;556868,4053;0,752719189;0,195650678;Poisson;0;1;0
1988;Name  1988;A;E;50587,59684;0,373391571;0,266353588;Poisson;1;0;0
1989;Name  1989;A;C;8885,30218;0,12917396;0,011416339;Poisson;1;0;0
1990;Name  1990;B;C;901399,4853;0,151739917;0,258391165;Poisson;0;1;0
1991;Name  1991;A;D;165616,8621;0,269653893;0,152692552;Poisson;1;0;0
1992;Name  1992;A;A;398015,3479;0,571160527;0,348997246;Poisson;1;0;0
1993;Name  1993;A;D;572743,3595;0,898019959;0,047236821;Poisson;1;0;0
1994;Name  1994;B;A;46094,84843;0,023979586;0,033930029;Poisson;0;1;0
1995;Name  1995;C;B;783496,6552;0,931990893;0,133607106;Poisson;0;0;1
1996;Name  1996;B;A;198009,8631;0,81475755;0,130418761;Poisson;0;1;0
1997;Name  1997;B;E;735972,6817;0,033249532;0,20141873;Poisson;0;1;0
1998;Name  1998;C;D;938706,3063;0,213922685;0,202413549;Poisson;0;0;1
1999;Name  1999;A;E;583737,9983;0,638756081;0,125780251;Poisson;1;0;0
2000;Name  2000;B;D;344397,9272;0,327544606;0,342849502;Poisson;0;1;0
2001;Name  2001;A;A;15555,45058;0,53143874;0,058196311;Poisson;1;0;0
2002;Name  2002;C;A;466783,8887;0,878025183;0,325500598;Poisson;0;0;1
2003;Name  2003;C;D;603777,5399;0,681297472;0,279951629;Poisson;0;0;1
2004;Name  2004;A;E;614639,5093;0,16851607;0,104796704;Poisson;1;0;0
2005;Name  2005;C;B;134979,8504;0,213331931;0,019306465;Poisson;0;0;1
2006;Name  2006;B;B;23615,20624;0,9335143;0,124419757;Poisson;0;1;0
2007;Name  2007;C;E;424897,0286;0,291452619;0,11387528;Poisson;0;0;1
2008;Name  2008;C;A;662592,074;0,538531884;0,225940515;Poisson;0;0;1
2009;Name  2009;C;E;846591,2982;0,123518755;0,309120813;Poisson;0;0;1
2010;Name  2010;A;A;71420,97172;0,543773915;0,165121656;Poisson;1;0;0
2011;Name  2011;A;E;281277,8512;0,337971651;0,219971465;Poisson;1;0;0
2012;Name  2012;C;A;284305,2462;0,523273377;0,127849154;Poisson;0;0;1
2013;Name  2013;C;D;688300,2153;0,991833031;0,280891399;Poisson;0;0;1
2014;Name  2014;C;B;442441,4734;0,700927029;0,148703143;Poisson;0;0;1
2015;Name  2015;B;A;799625,9128;0,011568319;0,023186059;Poisson;0;1;0
2016;Name  2016;A;E;115526,5884;0,694829455;0,343377612;Poisson;1;0;0
2017;Name  2017;A;C;871429,7958;0,935281601;0,012198732;Poisson;1;0;0
2018;Name  2018;C;E;641312,4714;0,890033061;0,096771305;Poisson;0;0;1
2019;Name  2019;C;D;804751,9534;0,101072932;0,100052418;Poisson;0;0;1
2020;Name  2020;A;A;849072,9282;0,080198768;0,028082786;Poisson;1;0;0
2021;Name  2021;A;C;140918,2194;0,188287709;0,28237432;Poisson;1;0;0
2022;Name  2022;B;A;311390,9084;0,966038375;0,037244237;Poisson;0;1;0
2023;Name  2023;A;B;503414,2059;0,542145228;0,051908711;Poisson;1;0;0
2024;Name  2024;B;E;151133,9856;0,485487226;0,152989005;Poisson;0;1;0
2025;Name  2025;A;C;512129,2964;0,270125678;0,298527472;Poisson;1;0;0
2026;Name  2026;C;E;49867,28653;0,437611129;0,009121577;Poisson;0;0;1
2027;Name  2027;B;A;531848,2598;0,800990821;0,289353183;Poisson;0;1;0
2028;Name  2028;B;C;97736,74031;0,623502806;0,235773433;Poisson;0;1;0
2029;Name  2029;A;D;323264,8896;0,541094367;0,03807332;Poisson;1;0;0
2030;Name  2030;A;B;261959,2275;0,420890321;0,172886966;Poisson;1;0;0
2031;Name  2031;A;A;856652,4485;0,09514654;0,134625533;Poisson;1;0;0
2032;Name  2032;A;C;552538,8738;0,654272664;0,121671553;Poisson;1;0;0
2033;Name  2033;C;C;389810,8506;0,790890402;0,029104883;Poisson;0;0;1
2034;Name  2034;C;C;26777,49888;0,652518677;0,045051831;Poisson;0;0;1
2035;Name  2035;A;C;502158,7066;0,598116841;0,327708797;Poisson;1;0;0
2036;Name  2036;C;A;831449,0429;0,739394861;0,34188762;Poisson;0;0;1
2037;Name  2037;A;C;457840,0606;0,781421104;0,175813437;Poisson;1;0;0
2038;Name  2038;B;B;948138,8398;0,633935523;0,186150966;Poisson;0;1;0
2039;Name  2039;A;A;429935,498;0,532831283;0,311319945;Poisson;1;0;0
2040;Name  2040;C;A;527959,4099;0,223981541;0,320019195;Poisson;0;0;1
2041;Name  2041;C;C;584771,0473;0,487095376;0,337379331;Poisson;0;0;1
2042;Name  2042;C;E;824390,8406;0,072398801;0,052346595;Poisson;0;0;1
2043;Name  2043;C;A;595621,5762;0,097027432;0,100572247;Poisson;0;0;1
2044;Name  2044;C;B;17775,18385;0,435642074;0,262488381;Poisson;0;0;1
2045;Name  2045;C;B;441844,7609;0,796565249;0,215497491;Poisson;0;0;1
2046;Name  2046;A;C;147582,7491;0,34984799;0,27355178;Poisson;1;0;0
2047;Name  2047;A;E;105263,466;0,348439392;0,248776608;Poisson;1;0;0
2048;Name  2048;B;A;197602,6299;0,234897457;0,153849355;Poisson;0;1;0
2049;Name  2049;A;A;208319,4262;0,949043251;0,064330762;Poisson;1;0;0
2050;Name  2050;C;C;833478,4325;0,880803277;0,217820276;Poisson;0;0;1
2051;Name  2051;C;B;301404,4858;0,141785985;0,15631601;Poisson;0;0;1
2052;Name  2052;C;D;568960,705;0,915348196;0,226071671;Poisson;0;0;1
2053;Name  2053;B;E;232645,5045;0,213181674;0,23250744;Poisson;0;1;0
2054;Name  2054;A;D;219448,4819;0,676644075;0,049561242;Poisson;1;0;0
2055;Name  2055;C;B;361974,6345;0,966672022;0,282730534;Poisson;0;0;1
2056;Name  2056;A;C;317299,4251;0,443590432;0,312804835;Poisson;1;0;0
2057;Name  2057;A;E;834641,3071;0,640055691;0,038990396;Poisson;1;0;0
2058;Name  2058;A;D;249139,4944;0,577260652;0,066944569;Poisson;1;0;0
2059;Name  2059;C;B;291238,4667;0,965194232;0,163116725;Poisson;0;0;1
2060;Name  2060;B;C;652811,1376;0,111898663;0,233216999;Poisson;0;1;0
2061;Name  2061;A;B;631323,8377;0,603236512;0,07499863;Poisson;1;0;0
2062;Name  2062;A;A;851406,7356;0,207197992;0,147106857;Poisson;1;0;0
2063;Name  2063;B;A;676197,2565;0,398144622;0,067545958;Poisson;0;1;0
2064;Name  2064;B;E;977799,2342;0,249371696;0,092557771;Poisson;0;1;0
2065;Name  2065;A;D;703276,607;0,38997503;0,033334635;Poisson;1;0;0
2066;Name  2066;C;A;11575,01026;0,950093822;0,348890665;Poisson;0;0;1
2067;Name  2067;B;C;212444,2882;0,749533925;0,111893126;Poisson;0;1;0
2068;Name  2068;C;C;548203,5113;0,980909165;0,25993385;Poisson;0;0;1
2069;Name  2069;B;D;458475,8991;0,372571506;0,013491304;Poisson;0;1;0
2070;Name  2070;C;D;658343,9927;0,197030704;0,258014227;Poisson;0;0;1
2071;Name  2071;C;A;414112,4268;0,746819553;0,189934238;Poisson;0;0;1
2072;Name  2072;B;D;889079,4988;0,976456381;0,169946065;Poisson;0;1;0
2073;Name  2073;A;C;440749,2208;0,32001586;0,199310432;Poisson;1;0;0
2074;Name  2074;B;A;657174,7791;0,547315664;0,022258521;Poisson;0;1;0
2075;Name  2075;A;A;978698,6874;0,263793666;0,253592777;Poisson;1;0;0
2076;Name  2076;B;A;950372,1509;0,894257047;0,033931926;Poisson;0;1;0
2077;Name  2077;A;B;902689,6446;0,629080133;0,339430467;Poisson;1;0;0
2078;Name  2078;A;B;673253,1218;0,127589674;0,155870843;Poisson;1;0;0
2079;Name  2079;C;A;113923,6924;0,870388745;0,065724151;Poisson;0;0;1
2080;Name  2080;C;D;361146,9908;0,757473474;0,337612613;Poisson;0;0;1
2081;Name  2081;B;D;578544,8916;0,241250815;0,156295915;Poisson;0;1;0
2082;Name  2082;A;A;314382,9434;0,486413705;0,204962148;Poisson;1;0;0
2083;Name  2083;A;B;510562,6612;0,077116318;0,266041813;Poisson;1;0;0
2084;Name  2084;A;E;701736,605;0,811333461;0,264070107;Poisson;1;0;0
2085;Name  2085;A;A;682948,6199;0,52183834;0,172950676;Poisson;1;0;0
2086;Name  2086;A;D;263972,7254;0,593801628;0,010365765;Poisson;1;0;0
2087;Name  2087;C;A;49621,28248;0,851622541;0,045739648;Poisson;0;0;1
2088;Name  2088;A;B;630544,9032;0,139746062;0,259217589;Poisson;1;0;0
2089;Name  2089;C;C;375748,4199;0,026883028;0,164618896;Poisson;0;0;1
2090;Name  2090;B;C;429416,3457;0,57338121;0,018131576;Poisson;0;1;0
2091;Name  2091;C;B;256688,959;0,147182416;0,173281678;Poisson;0;0;1
2092;Name  2092;B;C;547430,7746;0,275979221;0,101709543;Poisson;0;1;0
2093;Name  2093;A;D;535033,9262;0,18916854;0,294690974;Poisson;1;0;0
2094;Name  2094;C;A;825438,5812;0,673801439;0,083037016;Poisson;0;0;1
2095;Name  2095;B;A;271373,0958;0,855627675;0,274139472;Poisson;0;1;0
2096;Name  2096;C;E;722959,9271;0,896554676;0,036935444;Poisson;0;0;1
2097;Name  2097;B;C;700516,2029;0,372611188;0,196029463;Poisson;0;1;0
2098;Name  2098;A;C;888811,3465;0,342536514;0,303884064;Poisson;1;0;0
2099;Name  2099;B;B;825545,6892;0,699877656;0,245251008;Poisson;0;1;0
2100;Name  2100;B;E;608049,8116;0,285055633;0,053376726;Poisson;0;1;0
2101;Name  2101;A;A;560039,3275;0,515542638;0,240975254;Poisson;1;0;0
2102;Name  2102;A;D;967033,5498;0,426526786;0,154135374;Poisson;1;0;0
2103;Name  2103;A;B;501254,1882;0,839318927;0,327845706;Poisson;1;0;0
2104;Name  2104;C;E;44324,69976;0,418895488;0,216459997;Poisson;0;0;1
2105;Name  2105;C;B;439181,0487;0,002391719;0,323425232;Poisson;0;0;1
2106;Name  2106;A;A;849548,4056;0,866308794;0,296463925;Poisson;1;0;0
2107;Name  2107;B;D;274649,4244;0,648228791;0,270626805;Poisson;0;1;0
2108;Name  2108;C;D;521719,1491;0,432473848;0,175646797;Poisson;0;0;1
2109;Name  2109;B;B;484622,753;0,004493377;0,149670238;Poisson;0;1;0
2110;Name  2110;A;B;458232,0758;0,690455394;0,135880601;Poisson;1;0;0
2111;Name  2111;A;B;253206,1573;0,890657673;0,205833647;Poisson;1;0;0
2112;Name  2112;C;C;260522,9976;0,401480057;0,045329356;Poisson;0;0;1
2113;Name  2113;B;D;328041,4892;0,061420992;0,022659803;Poisson;0;1;0
2114;Name  2114;B;E;321590,6526;0,650991088;0,214557113;Poisson;0;1;0
2115;Name  2115;B;C;490787,3073;0,68140059;0,199514736;Poisson;0;1;0
2116;Name  2116;A;E;26823,82422;0,790197504;0,263756266;Poisson;1;0;0
2117;Name  2117;B;A;961966,3871;0,754616469;0,204030448;Poisson;0;1;0
2118;Name  2118;C;D;403034,4975;0,478501491;0,142425814;Poisson;0;0;1
2119;Name  2119;A;B;407125,2908;0,713951757;0,312970143;Poisson;1;0;0
2120;Name  2120;A;B;712189,359;0,186478649;0,167832562;Poisson;1;0;0
2121;Name  2121;A;D;641420,5517;0,799540393;0,18207742;Poisson;1;0;0
2122;Name  2122;C;C;953131,8714;0,463205342;0,258935725;Poisson;0;0;1
2123;Name  2123;B;B;867117,948;0,875251314;0,211759754;Poisson;0;1;0
2124;Name  2124;C;C;994748,5175;0,135258683;0,141983118;Poisson;0;0;1
2125;Name  2125;C;C;875572,2868;0,505839986;0,109940084;Poisson;0;0;1
2126;Name  2126;A;A;469963,4973;0,778854056;0,207604212;Poisson;1;0;0
2127;Name  2127;C;C;29009,12975;0,522108719;0,238314854;Poisson;0;0;1
2128;Name  2128;C;E;664542,4723;0,091538422;0,073616225;Poisson;0;0;1
2129;Name  2129;C;D;200698,632;0,905851086;0,164496832;Poisson;0;0;1
2130;Name  2130;A;D;517403,4115;0,083638219;0,001778067;Poisson;1;0;0
2131;Name  2131;A;A;33835,59508;0,541712474;0,218998538;Poisson;1;0;0
2132;Name  2132;A;E;337926,3268;0,324555628;0,095979429;Poisson;1;0;0
2133;Name  2133;C;D;980186,156;0,815857152;0,314820292;Poisson;0;0;1
2134;Name  2134;B;D;139214,2462;0,692701329;0,338816069;Poisson;0;1;0
2135;Name  2135;C;A;115698,0995;0,853025214;0,256684043;Poisson;0;0;1
2136;Name  2136;B;C;179230,2558;0,568082812;0,070536622;Poisson;0;1;0
2137;Name  2137;B;D;404584,4418;0,422916151;0,099162414;Poisson;0;1;0
2138;Name  2138;B;D;678380,0328;0,833349181;0,147562422;Poisson;0;1;0
2139;Name  2139;C;A;777035,3815;0,47908834;0,220589316;Poisson;0;0;1
2140;Name  2140;A;B;639142,138;0,961904961;0,005063985;Poisson;1;0;0
2141;Name  2141;B;E;63664,44034;0,617207177;0,339892015;Poisson;0;1;0
2142;Name  2142;A;B;337266,7211;0,953794927;0,002423069;Poisson;1;0;0
2143;Name  2143;C;D;819747,0748;0,48746517;0,284405396;Poisson;0;0;1
2144;Name  2144;A;B;726320,751;0,430093848;0,264048099;Poisson;1;0;0
2145;Name  2145;B;E;728461,8067;0,002002875;0,173887062;Poisson;0;1;0
2146;Name  2146;B;D;156919,4577;0,087615149;0,064025842;Poisson;0;1;0
2147;Name  2147;C;B;930495,3343;0,322436935;0,121972306;Poisson;0;0;1
2148;Name  2148;C;B;857029,326;0,725794477;0,094701;Poisson;0;0;1
2149;Name  2149;C;B;756102,9104;0,017269007;0,072469336;Poisson;0;0;1
2150;Name  2150;C;A;312351,5728;0,074824669;0,007087056;Poisson;0;0;1
2151;Name  2151;A;E;374590,1747;0,863349735;0,237845163;Poisson;1;0;0
2152;Name  2152;B;E;433745,9744;0,161814641;0,291839341;Poisson;0;1;0
2153;Name  2153;A;A;482929,296;0,331145066;0,212325205;Poisson;1;0;0
2154;Name  2154;A;A;425424,3799;0,558613853;0,09555633;Poisson;1;0;0
2155;Name  2155;A;E;313188,3843;0,90791757;0,112353843;Poisson;1;0;0
2156;Name  2156;C;B;923407,4854;0,920624458;0,124736705;Poisson;0;0;1
2157;Name  2157;B;C;127674,2011;0,747058376;0,283617447;Poisson;0;1;0
2158;Name  2158;A;C;275346,9496;0,914824245;0,014412721;Poisson;1;0;0
2159;Name  2159;B;A;86086,06263;0,867365682;0,083269454;Poisson;0;1;0
2160;Name  2160;C;D;729431,0176;0,819067293;0,035015738;Poisson;0;0;1
2161;Name  2161;C;D;159596,409;0,189548983;0,321637112;Poisson;0;0;1
2162;Name  2162;C;C;37545,94771;0,35146268;0,141213242;Poisson;0;0;1
2163;Name  2163;C;C;271528,2759;0,891129433;0,138092073;Poisson;0;0;1
2164;Name  2164;B;C;537068,0266;0,34850566;0,090247714;Poisson;0;1;0
2165;Name  2165;B;A;453353,9329;0,872490285;0,327133969;Poisson;0;1;0
2166;Name  2166;A;B;250318,6467;0,581531226;0,085561181;Poisson;1;0;0
2167;Name  2167;C;E;9302,143745;0,374405133;0,053516909;Poisson;0;0;1
2168;Name  2168;C;A;569158,2476;0,737506107;0,326531605;Poisson;0;0;1
2169;Name  2169;C;C;919757,4828;0,113287768;0,247193325;Poisson;0;0;1
2170;Name  2170;C;B;996620,337;0,878960798;0,178350606;Poisson;0;0;1
2171;Name  2171;B;D;715753,5428;0,99539485;0,14412445;Poisson;0;1;0
2172;Name  2172;B;E;59147,34359;0,879418165;0,26752895;Poisson;0;1;0
2173;Name  2173;B;C;212429,8729;0,254096267;0,041665182;Poisson;0;1;0
2174;Name  2174;A;A;683054,9039;0,280945758;0,330925651;Poisson;1;0;0
2175;Name  2175;A;D;614314,1422;0,666804527;0,080555228;Poisson;1;0;0
2176;Name  2176;C;A;662796,8625;0,212953426;0,128343199;Poisson;0;0;1
2177;Name  2177;A;C;401348,4566;0,532337236;0,259467438;Poisson;1;0;0
2178;Name  2178;C;E;315598,4326;0,664207107;0,065486735;Poisson;0;0;1
2179;Name  2179;B;D;611131,7199;0,726894743;0,023787961;Poisson;0;1;0
2180;Name  2180;A;A;520032,7575;0,875273821;0,009617663;Poisson;1;0;0
2181;Name  2181;A;B;329101,6019;0,206661874;0,034991212;Poisson;1;0;0
2182;Name  2182;C;E;967649,7026;0,613200987;0,062188298;Poisson;0;0;1
2183;Name  2183;C;B;965428,6644;0,473408193;0,165844401;Poisson;0;0;1
